id_1,id_2,audio_filename_1,audio_filename_2,sentence,answer,span1,span2,avg_pitch_1,avg_pitch_2,difference_percentage,answer_pitch
593129,613920,train/105337.flac,train/423648.flac,The sound of a tin can rolling over a tile floor typically has a [MASK] pitch than the sound of a mechanical switch.,lower,sound of a tin can rolling over a tile floor,sound of a mechanical switch,837.0125,1861.1753,1.2235931960394857,lower
509520,409094,train/18125.flac,train/219808.flac,The sound of sliding a metallic bottle has a [MASK] pitch than the sound of an Olympus Trip 35 camera shutter.,higher,sliding a metallic bottle,Olympus Trip 35 camera shutter,1616.3625,1037.9226,0.3578652065981485,higher
19876,410765,train/442688.flac,train/423425.flac,The sound of a toy pull-along phone moving along the floor typically has a [MASK] pitch than the sound of pounds being put in a coffee machine.,higher,toy pull-along phone moving along the floor,pounds being put in a coffee machine,1737.4166,1255.7208,0.2772483007241901,higher
35631,595883,train/349832.flac,train/57071.flac,The sound of tapping on a crystal wineglass typically has a [MASK] pitch than the sound of liquid slushing in a can.,higher,sound of tapping on a crystal wineglass,sound of liquid slushing in a can,2066.075,1346.1597,0.3484458695836308,higher
276589,471762,train/211235.flac,train/364645.flac,The sound of a spring assist blade opening typically has a [MASK] pitch than the sound of meat being manipulated.,higher,spring assist blade opening,meat being manipulated,2814.438,1049.8741,0.6269684747008106,higher
364680,68247,train/444039.flac,train/47499.flac,The sound of someone pounding on a door typically has a [MASK] pitch than the sound of a sneaker skidding on a floor.,lower,sound of someone pounding on a door,sound of a sneaker skidding on a floor,1233.3286,1422.0612,0.1530270197253189,lower
165461,482985,train/85400.flac,train/403366.flac,The sound of a glass closet typically has a [MASK] pitch than a bike bell.,lower,glass closet,bike bell,1008.08105,1335.9781,0.325268538675536,lower
459433,575581,train/322893.flac,train/336529.flac,The sound of moving a cardboard box has a [MASK] pitch than the sound of a pouch of coins being dropped on a soft surface.,lower,sound of moving a cardboard box,sound of a pouch of coins being dropped on a soft surface,1113.3114,2459.4116,1.2090958558405132,lower
627942,427299,train/99050.flac,train/414312.flac,The sound of a wrench typically has a [MASK] pitch than the sound of a shower curtain.,higher,sound of a wrench,sound of a shower curtain,1771.8313,1492.9724,0.1573845659008281,higher
502092,451850,train/331871.flac,train/194354.flac,The sound of a small rock rolling on concrete typically has a [MASK] pitch than the sound of a kitchen cabinet door closing.,higher,small rock rolling on concrete,kitchen cabinet door closing,2157.4858,1571.9127,0.2714145789511105,higher
348032,172002,train/43642.flac,train/450903.flac,The sound of knocking stuff off a counter typically has a [MASK] pitch than the sound of throwing a printer onto a parking lot.,higher,knocking stuff off a counter,throwing a printer onto a parking lot,2009.6425,503.6944,0.749361192351376,higher
214307,52617,train/442029.flac,train/58006.flac,The sound of a big old door being opened and closed typically has a [MASK] pitch than the sound of wooden doll footsteps.,lower,big old door being opened and closed,wooden doll footsteps,657.2514,2188.5085,2.329789027455856,lower
238885,94175,train/256929.flac,train/42646.flac,The sound of a metal pot being hit has a [MASK] pitch than the sound of picking up and putting down a telephone.,higher,metal pot being hit,picking up and putting down a telephone,1259.626,811.426,0.3558199020979242,higher
319594,437194,train/398206.flac,train/192784.flac,A dog's growl typically has a [MASK] pitch than the chirping of a flock of birds.,lower,dog's growl,flock of birds,1004.6338,1651.746,0.6441274422580647,lower
513570,481789,train/243219.flac,train/71347.flac,The sound of electrical scissors cutting in air typically has a [MASK] pitch than the sound of a door latch opening.,higher,electrical scissors cutting in air,door latch opening,2410.19,1966.439,0.1841145303897203,higher
533513,552380,train/449120.flac,train/101020.flac,The sound of wrapping food in aluminum foil typically has a [MASK] pitch than the buzzing of a fluorescent light switch.,higher,sound of wrapping food in aluminum foil,buzzing of a fluorescent light switch,2144.2085,1677.7623,0.2175377068041657,higher
407005,393134,train/272744.flac,train/281762.flac,The sound of a cell phone case typically has a [MASK] pitch than a breaking robot arm.,higher,sound of a cell phone case,breaking robot arm,1841.684,1409.1375,0.2348646673370675,higher
419996,619917,train/316884.flac,train/396950.flac,The sound of pouring coconut juice has a [MASK] pitch than the sound of nails tapping on a desk.,lower,pouring coconut juice,nails tapping on a desk,1246.993,1636.5883,0.3124278163550236,lower
190935,171273,train/167634.flac,train/289815.flac,The sound of hitting a mirror typically has a [MASK] pitch than the sound of a shovel.,higher,hitting a mirror,sound of a shovel,1436.7278,964.5304,0.3286616991750281,higher
394424,369953,train/258390.flac,train/397177.flac,The sound of swinging bamboo typically has a [MASK] pitch than the sound of turning a page.,higher,sound of swinging bamboo,sound of turning a page,1151.5015,770.4483,0.3309185441790567,higher
366122,407545,train/404681.flac,train/392112.flac,The sound of fabric sliding typically has a [MASK] pitch than the firing of an e-cigarette's coils.,lower,sound of fabric sliding,firing of an e-cigarette's coils,1209.1364,2147.782,0.7762942212309546,lower
594741,194588,train/221444.flac,train/270749.flac,The sound of a lint roller typically has a [MASK] pitch than the sound of a spoon gently hitting a plate of wet food.,lower,sound of a lint roller,sound of a spoon gently hitting a plate of wet food,1233.0984,2157.2732,0.7494736835276081,lower
269484,401671,train/391704.flac,train/356652.flac,The sound of chopping has a [MASK] pitch than the sound of a pill dissolving in water.,higher,sound of chopping,sound of a pill dissolving in water,2102.173,989.7045,0.5291993094764321,higher
156213,564908,train/53238.flac,train/431535.flac,The sound of closing a zip typically has a [MASK] pitch than the sound of gold coins.,higher,sound of closing a zip,sound of gold coins,1955.114,1697.6217,0.131701936562267,higher
555119,366498,train/426583.flac,train/46694.flac,The sound of metal and plastic being manipulated typically has a [MASK] pitch than the ringing of a secretary's bell.,higher,sound of metal and plastic being manipulated,ringing of a secretary's bell,2021.2999,1653.7211,0.1818526780711759,higher
608703,128270,train/252818.flac,train/340645.flac,The sound of pouring whisky typically has a [MASK] pitch than the sharp hit of a porcelain cup.,lower,pouring whisky,sharp hit of a porcelain cup,1098.4185,2086.2583,0.8993291718957755,lower
542571,539395,train/58600.flac,train/57553.flac,The sound of a coffee cup being set down typically has a [MASK] pitch than the sound of a desk drawer opening.,lower,coffee cup being set down,desk drawer opening,912.5626,2144.536,1.3500152208736147,lower
490079,271377,train/253997.flac,train/199707.flac,The sound of a ratchet spanner typically has a [MASK] pitch than the sound of an antique trunk's latch.,higher,ratchet spanner,antique trunk's latch,2085.9282,1778.5677,0.1473495108796169,higher
319944,410873,train/54398.flac,train/354469.flac,The sound of pressing the spacebar on an electric typewriter has a [MASK] pitch than the sound of throwing two dice on wood.,higher,sound of pressing the spacebar on an electric typewriter,sound of throwing two dice on wood,849.8895,744.43933,0.1240751532993406,higher
326090,276502,train/379600.flac,train/77985.flac,The sound of shaking a sugar packet has a [MASK] pitch than the sound of an empty can of coke on a wooden floor.,higher,shaking a sugar packet,empty can of coke on a wooden floor,2008.2601,1082.9569,0.4607486848939537,higher
545562,274665,train/206608.flac,train/289037.flac,The sound of a heavy kettlebell being dragged along concrete typically has a [MASK] pitch than the sound of a key falling on wood.,lower,heavy kettlebell being dragged along concrete,key falling on wood,1022.8774,1654.6442,0.6176368741747544,lower
411108,403410,train/321040.flac,train/153586.flac,The sound of a thin metal sliding door typically has a [MASK] pitch than the sound of chair wheels rolling on the floor.,higher,thin metal sliding door,chair wheels rolling on the floor,2149.167,1488.9865,0.307179711953515,higher
23450,249769,train/134672.flac,train/118907.flac,The sound of a glass bottle sliding has a [MASK] pitch than the sound of an egg carton being opened.,higher,glass bottle sliding,egg carton being opened,1835.1313,954.7292,0.4797488332306249,higher
524282,95737,train/397945.flac,train/265594.flac,The sound of an old payphone has a [MASK] pitch than the sound of a cereal box being opened and closed.,higher,old payphone,cereal box being opened and closed,2247.4712,1557.6324,0.3069399954936019,higher
410985,30654,train/361552.flac,train/388688.flac,The sound of a pan sliding on a stove typically has a [MASK] pitch than the sound of a roll of tape being dispensed and cut.,higher,sound of a pan sliding on a stove,sound of a roll of tape being dispensed and cut,1481.2231,1323.0823,0.1067636603830982,higher
408879,364782,train/206165.flac,train/350536.flac,The sound of a daily pill box has a [MASK] pitch than the sound of cardboard being sliced and diced.,higher,daily pill box,cardboard being sliced and diced,2008.7793,1211.3344,0.3969798474128044,higher
154437,83701,train/327272.flac,train/45765.flac,The sound of a trash bag being moved outside has a [MASK] pitch than the sound of a salt shaker.,lower,trash bag being moved outside,salt shaker,1653.7098,2534.3718,0.5325372081607062,lower
390522,632482,train/269695.flac,train/196099.flac,The sound of a plastic bag being crunched has a [MASK] pitch than the sound of a key being inserted into a padlock.,lower,sound of a plastic bag being crunched,sound of a key being inserted into a padlock,1128.5178,1328.8163,0.1774881175999172,lower
276588,179677,train/74863.flac,train/418864.flac,The sound of a spring assist knife opening typically has a [MASK] pitch than the sound of a candy box being shaken.,higher,spring assist knife opening,candy box being shaken,1751.5714,1530.8004,0.1260416789175708,higher
334590,325875,train/263272.flac,train/318223.flac,The sound of a paper towel dispenser has a [MASK] pitch than the sound of a tin can being manipulated.,higher,sound of a paper towel dispenser,sound of a tin can being manipulated,2057.8208,1562.983,0.2404669055731189,higher
325428,436669,train/410282.flac,train/300868.flac,The sound of keys typically has a [MASK] pitch than the sound of a zipper.,higher,sound of keys,sound of a zipper,2336.1936,1633.5815,0.3007508025019844,higher
370909,94219,train/14429.flac,train/367979.flac,The sound of a light switch turning off typically has a [MASK] pitch than the sound of a metal object being slammed against a rock.,lower,sound of a light switch turning off,sound of a metal object being slammed against a rock,546.8205,1881.5516,2.4408944068483165,lower
368654,76828,train/371997.flac,train/430123.flac,The sound of a metal object sliding on a wooden surface typically has a [MASK] pitch than the sound of an old vintage telephone being lifted.,higher,metal object sliding on a wooden surface,old vintage telephone being lifted,1975.7432,1313.6422,0.3351149076458924,higher
168054,325712,train/394645.flac,train/226094.flac,The sound of nails on wood typically has a [MASK] pitch than the sound of a bird cage.,higher,sound of nails on wood,sound of a bird cage,2246.0806,1149.2749,0.4883198314432705,higher
104342,175413,train/211445.flac,train/274392.flac,The sound of a glass window scraping has a [MASK] pitch than the sound of a pill bottle being shaken.,higher,glass window scraping,pill bottle being shaken,943.3583,742.9602,0.2124305261320115,higher
612693,594093,train/303329.flac,train/328271.flac,The sound of a creaky theatre chair typically has a [MASK] pitch than the sound of a nail being hit into wood.,higher,sound of a creaky theatre chair,sound of a nail being hit into wood,1790.6471,1500.6335,0.1619602209726305,higher
535053,110110,train/43180.flac,train/185635.flac,The sound of a bouncy ball on tile typically has a [MASK] pitch than the sound of silverware hitting a wooden ship.,higher,bouncy ball on tile,silverware hitting a wooden ship,1735.6876,605.0631,0.6513986157416807,higher
493753,451901,train/180508.flac,train/4238.flac,The sound of coins being poured typically has a [MASK] pitch than the sound of a mop bucket being put down on a hard surface.,higher,sound of coins being poured,sound of a mop bucket being put down on a hard surface,2166.5764,1092.7065,0.4956529112012851,higher
61838,424503,train/298036.flac,train/226306.flac,The sound of a table saw typically has a [MASK] pitch than the sound of a cup being placed on a small dish.,higher,sound of a table saw,sound of a cup being placed on a small dish,1505.7803,845.8849,0.4382414884827487,higher
367545,506531,train/430491.flac,train/76356.flac,The sound of a cork being removed from a bottle typically has a [MASK] pitch than the sound of inserting batteries into a calculator.,higher,cork being removed from a bottle,inserting batteries into a calculator,1744.6804,1358.5563,0.2213150901448769,higher
414751,412926,train/395546.flac,train/414262.flac,The sound of unrolling and taping with heavy duty tape has a [MASK] pitch than the clicking sound of a mechanical keyboard.,lower,sound of unrolling and taping with heavy duty tape,clicking sound of a mechanical keyboard,1026.5543,1171.3792,0.1410786550696831,lower
461782,522701,train/73532.flac,train/239117.flac,The sound of a clock typically has a [MASK] pitch than the sound of a metal sword being swung.,higher,sound of a clock,sound of a metal sword being swung,2456.337,1923.0817,0.2170937049761494,higher
575904,442733,train/233136.flac,train/159187.flac,The sound of throwing logs typically has a [MASK] pitch than the sound of a laptop dropping.,lower,sound of throwing logs,sound of a laptop dropping,1032.0082,1615.3953,0.5652930858495115,lower
387832,161591,train/221108.flac,train/208620.flac,The sound of handling a glass typically has a [MASK] pitch than the sound of tearing a wooden splinter.,higher,handling a glass,tearing a wooden splinter,913.0171,530.9336,0.4184844949782431,higher
455753,198877,train/301239.flac,train/104763.flac,The sound of an old wooden door creaking typically has a [MASK] pitch than the sound of a coin flipping.,lower,old wooden door creaking,coin flipping,1814.7009,2243.8958,0.2365099945671486,lower
120203,101548,train/346950.flac,train/307025.flac,The sound of rustling bags typically has a [MASK] pitch than the sound of a plastic CD spacer being wobbled.,lower,rustling bags,plastic CD spacer being wobbled,1416.0917,1783.4891,0.2594446390724556,lower
52140,275057,train/1421.flac,train/439848.flac,The sound of rubbing glass typically has a [MASK] pitch than the sound of hitting a large truck tyre.,higher,sound of rubbing glass,sound of hitting a large truck tyre,2091.4666,1388.084,0.3363107017821848,higher
492639,52243,train/329240.flac,train/267702.flac,The sound of poker chips falling typically has a [MASK] pitch than the sound of a back door hit with timpani mallets.,higher,sound of poker chips falling,back door hit with timpani mallets,1753.0333,1038.4279,0.4076393757038158,higher
348766,245299,train/132172.flac,train/451460.flac,The sound of a road flare typically has a [MASK] pitch than the sound of wood being dropped.,higher,road flare,wood being dropped,1818.1855,1263.8021,0.3049102525567385,higher
132920,492933,train/206986.flac,train/293217.flac,The sound of washing a pyrex baking dish typically has a [MASK] pitch than the sound of dropped items.,higher,sound of washing a pyrex baking dish,sound of dropped items,1826.8519,1170.922,0.3590493022450259,higher
534377,155187,train/138799.flac,train/302195.flac,The sound of hitting two carrots typically has a [MASK] pitch than the squeak of a shoe on a tile floor.,lower,hitting two carrots,squeak of a shoe on a tile floor,1229.6483,1902.126,0.5468862112849665,lower
163410,447639,train/278173.flac,train/305693.flac,The sound of a mechanism clicking typically has a [MASK] pitch than the tone created by striking a glass jar.,lower,mechanism clicking,tone created by striking a glass jar,744.07306,1433.9282,0.9271336070143434,lower
342677,619943,train/242917.flac,train/346294.flac,The sound of a padlock being picked typically has a [MASK] pitch than the sound of a drawer opening.,higher,padlock being picked,drawer opening,2564.5583,1603.7443,0.3746508706781983,higher
463675,609707,train/55909.flac,train/299587.flac,The sound of metal scaffolding typically has a [MASK] pitch than the sound of a wooden chest being moved.,higher,metal scaffolding,wooden chest being moved,2110.8528,872.5336,0.5866440331604365,higher
469955,274662,train/207997.flac,train/123705.flac,The sound of ice being dispensed has a [MASK] pitch than the sound of a film canister being opened.,higher,sound of ice being dispensed,sound of a film canister being opened,1878.9886,1043.3984,0.4447021126152654,higher
325430,97434,train/424471.flac,train/263761.flac,The sound of a piggybank being shaken typically has a [MASK] pitch than the sound of a gate bolt being slid open and closed.,higher,piggybank being shaken,gate bolt being slid open and closed,1886.825,1381.8783,0.267617134604428,higher
593587,178336,train/415317.flac,train/346246.flac,The sound of a small latch being unhooked typically has a [MASK] pitch than the sound of a balloon being rubbed.,lower,small latch being unhooked,balloon being rubbed,1519.661,1839.4994,0.2104669396661491,lower
112290,608918,train/197878.flac,train/228729.flac,The sound of magnets meeting typically has a [MASK] pitch than the clink of old tea cups.,higher,sound of magnets meeting,clink of old tea cups,972.8232,539.97406,0.4449412185071244,higher
629506,542561,train/359299.flac,train/270432.flac,The sound of a door shutting typically has a [MASK] pitch than the sound of a crystal class being flicked.,lower,sound of a door shutting,sound of a crystal class being flicked,461.64117,956.4252,1.0717935534215894,lower
155859,439593,train/73085.flac,train/193836.flac,The sound of lifting a truss by pulling down heavy chains in a factory hall typically has a [MASK] pitch than the sound of sliding fingers down a cloth ribbon.,lower,sound of lifting a truss by pulling down heavy chains in a factory hall,sound of sliding fingers down a cloth ribbon,965.6751,1866.1377,0.9324695231346444,lower
327492,626660,train/357786.flac,train/203100.flac,The sound of a drawer handle clapping against wood typically has a [MASK] pitch than the sound of a flashlight switching on and off.,lower,drawer handle clapping against wood,flashlight switching on and off,1319.4442,2042.2308,0.5477962614864654,lower
35052,477677,train/443652.flac,train/210800.flac,The sound of pouring whisky typically has a [MASK] pitch than the sound of a plastic toy ball being moved.,higher,sound of pouring whisky,sound of a plastic toy ball being moved,1829.1031,1082.0912,0.4084033863372709,higher
401263,325489,train/94461.flac,train/53413.flac,The sound of marbles being handled has a [MASK] pitch than the sound of an ice chest opening.,higher,sound of marbles being handled,sound of an ice chest opening,2190.1877,1057.8043,0.5170257325433797,higher
444423,530981,train/423169.flac,train/245914.flac,The sound of tying a trash bag has a [MASK] pitch than the sound of shutting the lid on a plastic container.,lower,sound of tying a trash bag,shutting the lid on a plastic container,907.3273,1347.4788,0.4851077444710415,lower
17856,174601,train/70329.flac,train/119918.flac,The sound of a silver plated communion goblet struck with a screwdriver handle typically has a [MASK] pitch than the sound of a white cane.,higher,sound of a silver plated communion goblet struck with a screwdriver handle,sound of a white cane,2221.3262,1564.2288,0.2958131048019871,higher
391476,9138,train/406341.flac,train/125849.flac,The sound of handling a VHS tape typically has a [MASK] pitch than the sound of kicking a television.,higher,handling a VHS tape,kicking a television,1895.3545,1156.9122,0.3896064298261881,higher
415905,404385,train/292548.flac,train/439421.flac,The sound of a scissor dragged on wood typically has a [MASK] pitch than the sound of a large kitchen dustbin opening and closing.,higher,scissor dragged on wood,large kitchen dustbin opening and closing,2055.104,1377.5045,0.3297154304599669,higher
340252,325717,train/80315.flac,train/278851.flac,The sound of a hammer striking a metallic surface typically has a [MASK] pitch than the sound of a guitar box lock being locked and unlocked.,higher,hammer striking a metallic surface,guitar box lock being locked and unlocked,2886.2712,438.76645,0.8479815583511349,higher
403584,26340,train/382651.flac,train/221424.flac,The sound of metal on an ironing board typically has a [MASK] pitch than the sound of dimes dropped into a tin can.,lower,sound of metal on an ironing board,sound of dimes dropped into a tin can,1220.3733,1456.8888,0.1938058625176411,lower
383818,345487,train/65316.flac,train/184499.flac,The sound of an old garage door has a [MASK] pitch than the sound of opening blinds.,lower,old garage door,opening blinds,1469.7108,2046.6466,0.3925505616479106,lower
202546,506160,train/67902.flac,train/176624.flac,The sound of a marble bouncing typically has a [MASK] pitch than the sound of laces being whipped around.,higher,sound of a marble bouncing,sound of laces being whipped around,2274.0176,1169.399,0.4857563987191656,higher
586516,557505,train/322508.flac,train/118165.flac,The sound of a light switch typically has a [MASK] pitch than the sound of a flashlight button being pressed.,lower,light switch,flashlight button being pressed,632.5298,890.0737,0.4071648482016183,lower
586517,445484,train/298403.flac,train/33048.flac,The sound of a pencil erasing has a [MASK] pitch than the sound of loading film in a camera.,higher,pencil erasing,loading film in a camera,1693.3236,463.79422,0.7261042012288732,higher
423662,215546,train/75535.flac,train/401726.flac,The sound of a can being dragged across a wooden desk typically has a [MASK] pitch than the sound of a Ziploc bag being opened.,higher,can being dragged across a wooden desk,Ziploc bag being opened,2387.1787,692.70386,0.7098232067838072,higher
155143,613748,train/366862.flac,train/425701.flac,The sound of glasses tapping typically has a [MASK] pitch than the sound of a bowl hitting the kitchen countertop.,higher,sound of glasses tapping,sound of a bowl hitting the kitchen countertop,1707.2017,1509.3591,0.1158870682942737,higher
388095,324705,train/325392.flac,train/441450.flac,The sound of moving a table typically has a [MASK] pitch than the sound of ripping Velcro.,lower,sound of moving a table,sound of ripping Velcro,995.7341,1497.5178,0.503933429617405,lower
169558,391958,train/96217.flac,train/402724.flac,The sound of throwing a wood plank has a [MASK] pitch than the sound of flipping a coin.,lower,sound of throwing a wood plank,sound of flipping a coin,1453.2578,1727.9712,0.1890328061545583,lower
272201,330021,train/415512.flac,train/22995.flac,The sound of a tablet dissolving in water typically has a [MASK] pitch than the sound of a wooden drawer closing.,higher,tablet dissolving in water,wooden drawer closing,1595.6453,1070.4276,0.3291569247877332,higher
408270,367332,train/143851.flac,train/167940.flac,The sound of duct tape being pulled has a [MASK] pitch than the sound of bone fragments rubbing together.,higher,sound of duct tape being pulled,sound of bone fragments rubbing together,2055.626,1113.2122,0.4584558669719103,higher
24249,52222,train/85792.flac,train/164484.flac,The sound of a cupboard door creaking typically has a [MASK] pitch than the sound of coins rustling in hands.,higher,sound of a cupboard door creaking,sound of coins rustling in hands,2307.4348,1867.4839,0.1906666658576875,higher
578640,23237,train/365461.flac,train/383844.flac,The sound of a small bottle being opened typically has a [MASK] pitch than the sound of a wooden door being closed.,higher,small bottle being opened,wooden door being closed,1904.239,1619.3732,0.1495956127355862,higher
557550,32581,train/305632.flac,train/319590.flac,The sound of removing an empty water bottle typically has a [MASK] pitch than the sound of a torch button being pressed.,lower,removing an empty water bottle,torch button being pressed,2021.9979,2230.0923,0.1029152404164216,lower
146104,340494,train/104577.flac,train/289548.flac,The sound of leather moving on a couch typically has a [MASK] pitch than the sound of a steel sheet hitting.,lower,sound of leather moving on a couch,sound of a steel sheet hitting,914.2577,1851.2916,1.024912232076361,lower
118591,553281,train/426901.flac,train/451002.flac,The sound of a manual typewriter has a [MASK] pitch than the sound of a small space heater.,higher,manual typewriter,small space heater,1186.7675,185.23698,0.8439146842157372,higher
621042,408723,train/305193.flac,train/269358.flac,The sound of a chandelier typically has a [MASK] pitch than the sound of rocks falling.,higher,sound of a chandelier,sound of rocks falling,1613.3844,840.73553,0.4788994302907601,higher
583010,176053,train/294810.flac,train/104605.flac,The sound of a half-filled barrel rolling typically has a [MASK] pitch than the sound of shuffling papers.,lower,half-filled barrel rolling,shuffling papers,979.71875,1685.8455,0.7207443462728461,lower
79618,30162,train/456213.flac,train/78539.flac,The sound of jingling keys has a [MASK] pitch than the sound of a wine glass singing.,lower,sound of jingling keys,wine glass singing,1235.0316,1608.3422,0.3022680553274912,lower
48694,130788,train/381949.flac,train/174215.flac,The sound of water splashes from old dental equipment typically has a [MASK] pitch than the sound of a Butane Lighter being flipped open.,lower,water splashes from old dental equipment,Butane Lighter being flipped open,1553.7672,2341.046,0.5066903201457721,lower
562179,406344,train/101207.flac,train/297051.flac,The sound of shuffling cards typically has a [MASK] pitch than hitting a wine glass with another glass object.,lower,shuffling cards,hitting a wine glass with another glass object,787.8872,1175.6929,0.4922096716382751,lower
326123,232845,train/178638.flac,train/416752.flac,The sound of a vice-grip being used typically has a [MASK] pitch than the sound of an orange juice brick being finished.,higher,sound of a vice-grip being used,orange juice brick being finished,1756.6305,1559.2458,0.1123655202388892,higher
413280,326663,train/247110.flac,train/326446.flac,The sound of pouring liquid into a cup typically has a [MASK] pitch than the sound of a bag being zipped open and close.,lower,pouring liquid into a cup,bag being zipped open and close,1775.7693,1990.5302,0.1209396400759941,lower
327834,85930,train/27210.flac,train/92350.flac,The sound of a pen running down metal holes typically has a [MASK] pitch than the sound of a pull-chain on a light.,higher,sound of a pen running down metal holes,sound of a pull-chain on a light,2268.0818,1751.4904,0.2277657710581691,higher
143577,540868,train/373641.flac,train/335445.flac,The sound of banging and tapping on a drain pipe typically has a [MASK] pitch than the rattling sound of a metal spoon.,lower,sound of banging and tapping on a drain pipe,rattling sound of a metal spoon,1036.212,1624.7369,0.5679580047326224,lower
366131,545564,train/301945.flac,train/390725.flac,The sound of a shopping cart moving on tiles typically has a [MASK] pitch than the sound of a drinking glass set on a wooden cabinet.,lower,shopping cart moving on tiles,drinking glass set on a wooden cabinet,1334.9701,2216.646,0.6604461777833078,lower
399334,220837,train/396308.flac,train/144905.flac,The sound of popping a single bubble wrap bubble typically has a [MASK] pitch than the sound of a marble ball bouncing on a staircase.,lower,popping a single bubble wrap bubble,marble ball bouncing on a staircase,1251.4681,1478.6066,0.1814976346580468,lower
564128,116391,train/463761.flac,train/30821.flac,The sound of playing cards on a wooden table typically has a [MASK] pitch than the spinning of a toilet roll tube with a mobile phone.,lower,playing cards on a wooden table,spinning of a toilet roll tube with a mobile phone,1632.7463,1846.5504,0.1309475330000748,lower
66760,629504,train/368335.flac,train/200901.flac,The sound of knives clashing typically has a [MASK] pitch than the sound of keys jingling.,higher,sound of knives clashing,sound of keys jingling,2209.8745,1227.3119,0.4446237105319782,higher
550193,621056,train/278053.flac,train/186987.flac,The sound of metal adjusting typically has a [MASK] pitch than flicking an empty metal water bottle.,lower,metal adjusting,flicking an empty metal water bottle,1584.1382,1932.9656,0.2202001062786061,lower
124039,593457,train/210312.flac,train/366611.flac,The sound of a spray can typically has a [MASK] pitch than the sound of raking a metal wire fence.,higher,sound of a spray can,sound of raking a metal wire fence,2079.3774,309.3909,0.851209838098654,higher
553282,326238,train/347501.flac,train/349886.flac,The sound of a paper towel dispenser has a [MASK] pitch than the sound of air being released from a spray can.,lower,paper towel dispenser,air being released from a spray can,1335.7451,2218.5525,0.6609100793257633,lower
583964,422690,train/305535.flac,train/135967.flac,The sound of a sledgehammer hitting concrete typically has a [MASK] pitch than the sound of a gun being shot.,lower,sound of a sledgehammer hitting concrete,sound of a gun being shot,1451.3004,2404.197,0.6565812288069376,lower
67177,220845,train/187149.flac,train/324172.flac,The sound of unrolling and ripping toilet paper typically has a [MASK] pitch than hitting a dinner fork on a counter.,lower,unrolling and ripping toilet paper,hitting a dinner fork on a counter,1605.7089,2061.289,0.2837252132064536,lower
491051,583873,train/240318.flac,train/418756.flac,The sound of a glass bottle breaking has a [MASK] pitch than the sound of a metal safe being locked.,higher,glass bottle breaking,metal safe being locked,2521.4924,1159.1893,0.5402765045018577,higher
531565,372247,train/157507.flac,train/77892.flac,The sound of a pull light switch has a [MASK] pitch than the sound of a pill bottle being opened.,higher,pull light switch,pill bottle being opened,2321.3042,2084.2856,0.1021057903569897,higher
575425,108790,train/289679.flac,train/259530.flac,The sound of a water bottle click has a [MASK] pitch than the sound of a squeezy bottle.,higher,sound of a water bottle click,sound of a squeezy bottle,2058.481,1092.5317,0.4692534446516631,higher
32597,326682,train/211304.flac,train/420460.flac,The sound of a coffee cup typically has a [MASK] pitch than the snapping of a ruler.,higher,sound of a coffee cup,snapping of a ruler,2045.7327,909.40326,0.5554633017304753,higher
383856,594080,train/340315.flac,train/426310.flac,The sound of painters tape peeling has a [MASK] pitch than the sound of a disc case being opened.,higher,sound of painters tape peeling,disc case being opened,1703.506,817.08154,0.5203530013982927,higher
340386,340558,train/444325.flac,train/249228.flac,The sound of a lighter being opened has a [MASK] pitch than the sound of a tool being hit.,higher,sound of a lighter being opened,sound of a tool being hit,2486.9866,1689.1055,0.3208224362768984,higher
444566,544397,train/89536.flac,train/345552.flac,The sound of running water out of a faucet typically has a [MASK] pitch than the resonance of a crystal wine glass.,lower,running water out of a faucet,resonance of a crystal wine glass,1497.8322,2106.8462,0.4065969472414866,lower
332852,109794,train/141314.flac,train/444676.flac,The ticking of an egg timer typically has a [MASK] pitch than the sound of bamboo on a grinding machine.,higher,ticking of an egg timer,sound of bamboo on a grinding machine,1439.5337,962.44653,0.33141785426767,higher
552559,18632,train/292264.flac,train/341283.flac,The sound of a watch alarm typically has a [MASK] pitch than the sound of a hardcover book.,higher,watch alarm,hardcover book,1894.1578,543.10156,0.7132754409373918,higher
347138,554887,train/387631.flac,train/350885.flac,The sound of a watch alarm typically has a [MASK] pitch than the sound of a glass pill bottle rolling on the floor.,higher,sound of a watch alarm,sound of a glass pill bottle rolling on the floor,2540.1685,1776.0795,0.300802486134286,higher
389325,74762,train/457855.flac,train/64704.flac,The sound of a keychain moving has a [MASK] pitch than the sound of a desk being hit.,higher,keychain moving,desk being hit,1863.2971,1580.9048,0.1515551653034827,higher
431899,237383,train/153676.flac,train/367379.flac,The sound of a door opening typically has a [MASK] pitch than the sound of cutlery being grabbed from a drawer.,lower,sound of a door opening,sound of cutlery being grabbed from a drawer,1274.2272,1718.6562,0.3487831683392097,lower
273858,442691,train/340311.flac,train/356540.flac,The sound of hitting a metallic bottle has a [MASK] pitch than the sound of crinkling a plastic candy wrapper.,higher,metallic bottle,plastic candy wrapper,2262.6755,1298.9226,0.4259350932115541,higher
366295,79159,train/331222.flac,train/30131.flac,The sound of squeezing soap into a cup typically has a [MASK] pitch than the sound of opening and closing a metal file cabinet.,lower,sound of squeezing soap into a cup,sound of opening and closing a metal file cabinet,1405.9548,2156.171,0.5335990886762504,lower
